specs,year
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",2017.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2017.0
"['Single-player', 'Steam Achievements', 'Full controller support']",2017.0
"['Single-player', 'Multi-player', 'Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",2017.0
"['Single-player', 'Multi-player', 'Local Multi-Player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",2017.0
"['Single-player', 'Steam Achievements', 'Full controller support']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2017.0
['Single-player'],2017.0
"['Single-player', 'Steam Cloud']",2017.0
"['Single-player', 'Steam Cloud']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
['Single-player'],2017.0
"['Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Partial Controller Support']",2017.0
['Downloadable Content'],2017.0
"['Single-player', 'Steam Achievements']",2017.0
"['Single-player', 'Downloadable Content', 'Full controller support', 'Includes level editor']",2017.0
['Single-player'],2017.0
"['Single-player', 'Partial Controller Support']",2017.0
['Single-player'],2015.0
"['Single-player', 'Full controller support']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Workshop']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'In-App Purchases', 'Partial Controller Support', 'Includes level editor']",2017.0
['Single-player'],2017.0
['Single-player'],2017.0
['Single-player'],2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Leaderboards']",2017.0
"['Single-player', 'Steam Achievements']",2017.0
"['Single-player', 'Partial Controller Support', 'Steam Cloud']",2017.0
"['Single-player', 'Partial Controller Support']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Cloud']",2017.0
"['Single-player', 'Full controller support']",2017.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",2017.0
['Single-player'],2017.0
['Single-player'],2017.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support']",2017.0
['Single-player'],2017.0
"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",2017.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",2017.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2017.0
"['Single-player', 'Steam Cloud']",2017.0
"['Single-player', 'Multi-player', 'Local Multi-Player', 'Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support']",2017.0
"['Single-player', 'Partial Controller Support']",2017.0
"['Single-player', 'Online Multi-Player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",2017.0
"['Single-player', 'Steam Achievements']",2017.0
['Single-player'],2017.0
"['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud']",2017.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Partial Controller Support']",2017.0
"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2017.0
"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Includes level editor']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support']",2017.0
"['Single-player', 'Steam Achievements']",2017.0
"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2017.0
"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",2017.0
"['Single-player', 'Downloadable Content', 'Full controller support']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support']",2017.0
"['Single-player', 'Steam Achievements']",2017.0
['Single-player'],2017.0
"['Single-player', 'Steam Achievements']",2017.0
"['Single-player', 'Steam Achievements']",2017.0
"['Single-player', 'Steam Achievements']",2017.0
"['Single-player', 'Steam Achievements', 'Steam Cloud']",2017.0
['Single-player'],2017.0
"['Single-player', 'Downloadable Content']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements']",2017.0
"['Single-player', 'Downloadable Content']",2017.0
"['Single-player', 'Multi-player', 'Local Multi-Player', 'Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Stats']",2017.0
['Single-player'],2016.0
['Single-player'],2017.0
"['Single-player', 'Steam Achievements']",2017.0
['Single-player'],2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements']",2017.0
"['Single-player', 'Steam Achievements']",2017.0
"['Single-player', 'MMO', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",2017.0
"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support']",2017.0
['Single-player'],2017.0
['Single-player'],2017.0
"['Single-player', 'Steam Achievements']",2017.0
"['Single-player', 'Steam Cloud']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements']",2017.0
['Single-player'],2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player']",2017.0
"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Partial Controller Support', 'Steam Cloud']",2017.0
"['Single-player', 'Partial Controller Support']",2017.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']",2017.0
"['Single-player', 'Downloadable Content', 'Partial Controller Support']",2017.0
"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Downloadable Content', 'Steam Trading Cards']",2017.0
"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Downloadable Content', 'Steam Trading Cards']",2017.0
"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Downloadable Content', 'Steam Trading Cards']",2017.0
"['Single-player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
['Single-player'],2017.0
"['Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Trading Cards']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player']",2017.0
"['Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Trading Cards']",2017.0
"['Single-player', 'Steam Achievements']",2017.0
"['Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Trading Cards']",2017.0
"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",2017.0
"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Steam Achievements', 'Full controller support']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support']",2017.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2017.0
"['Single-player', 'Multi-player', 'Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",2017.0
"['Single-player', 'Steam Cloud']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Partial Controller Support', 'Includes level editor']",2017.0
"['Single-player', 'Partial Controller Support']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Trading Cards']",2017.0
"['Single-player', 'Multi-player', 'Partial Controller Support', 'Stats', 'Includes level editor']",2017.0
"['Single-player', 'Steam Trading Cards', 'Steam Cloud']",2017.0
"['Single-player', 'Multi-player', 'Local Multi-Player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
"['Local Co-op', 'Steam Achievements', 'Full controller support']",2017.0
"['Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Cloud']",2017.0
"['Single-player', 'Downloadable Content']",2017.0
"['Single-player', 'Multi-player', 'Local Multi-Player', 'Shared/Split Screen']",2017.0
"['Single-player', 'Local Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",2017.0
"['Multi-player', 'Online Multi-Player', 'MMO', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']",2017.0
['Single-player'],2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player']",2017.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",2017.0
['Single-player'],2017.0
['Single-player'],2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",2017.0
"['Single-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud', 'Stats']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",2017.0
"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",2017.0
"['In-App Purchases', 'Includes level editor']",2017.0
"['Single-player', 'Steam Achievements', 'Full controller support']",2017.0
['Single-player'],2017.0
['Single-player'],2017.0
"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",2017.0
"['Single-player', 'Full controller support']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Full controller support']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Partial Controller Support']",2017.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Full controller support']",2017.0
"['Single-player', 'Steam Trading Cards']",2017.0
"['Single-player', 'Partial Controller Support']",1993.0
"['Single-player', 'Partial Controller Support']",1994.0
"['Single-player', 'Downloadable Content']",2017.0
['Single-player'],2016.0
"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Partial Controller Support']",2017.0
"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Includes level editor']",2017.0
